,0,1,2,3,4,5,6,7,8,9,10,11,12,13
14,45*,60,48,1,2,93.75,7,not out,2,,v Pakistan,Leeds,1 Sep 2016,ODI # 3775
15,77*,69,51,5,5,150.98,7,not out,1,,v South Africa,Leeds,24 May 2017,ODI # 3872
16,33,32,19,5,0,173.68,7,caught,1,,v South Africa,Southampton,27 May 2017,ODI # 3873
17,DNB,-,-,-,-,-,-,-,2,,v Bangladesh,The Oval,1 Jun 2017,ODI # 3875
18,12,13,11,0,1,109.09,7,caught,1,,v New Zealand,Cardiff,6 Jun 2017,ODI # 3880
19,DNB,-,-,-,-,-,-,-,2,,v Australia,Birmingham,10 Jun 2017,ODI # 3885
20,11,18,14,2,0,78.57,7,caught,1,,v Pakistan,Cardiff,14 Jun 2017,ODI # 3889
21,DNB,-,-,-,-,-,-,-,2,,v West Indies,Manchester,19 Sep 2017,ODI # 3911
22,DNB,-,-,-,-,-,-,-,1,,v West Indies,Nottingham,21 Sep 2017,ODI # 3913
23,102,79,57,7,8,178.94,7,caught,1,,v West Indies,Bristol,24 Sep 2017,ODI # 3915
24,48*,-,25,6,2,192.00,7,not out,2,,v West Indies,The Oval,27 Sep 2017,ODI # 3916
25,DNB,-,-,-,-,-,-,-,2,,v West Indies,Southampton,29 Sep 2017,ODI # 3918
26,17,35,17,3,0,100.00,7,caught,2,,v Australia,The Oval,13 Jun 2018,ODI # 4009
27,8,11,6,1,0,133.33,7,caught,1,,v Australia,Cardiff,16 Jun 2018,ODI # 4010
28,11,-,9,0,0,122.22,6,run out,1,,v Australia,Nottingham,19 Jun 2018,ODI # 4011
29,DNB,-,-,-,-,-,-,-,2,,v Australia,Chester-le-Street,21 Jun 2018,ODI # 4012
30,16,-,31,0,0,51.61,7,caught,2,,v Australia,Manchester,24 Jun 2018,ODI # 4013
31,24,-,23,2,1,104.34,7,caught,1,,v India,Nottingham,12 Jul 2018,ODI # 4014
32,13,-,16,1,0,81.25,7,caught,1,,v India,Lord's,14 Jul 2018,ODI # 4016
33,DNB,-,-,-,-,-,-,-,2,,v India,Leeds,17 Jul 2018,ODI # 4018
34,DNB,-,-,-,-,-,-,-,1,,v Pakistan,Southampton,11 May 2019,ODI # 4133
35,46*,48,36,4,3,127.77,5,not out,2,,v Pakistan,Bristol,14 May 2019,ODI # 4135
36,0,9,3,0,0,0.00,6,caught,2,,v Pakistan,Nottingham,17 May 2019,ODI # 4138
37,0,4,2,0,0,0.00,7,lbw,1,,v Pakistan,Leeds,19 May 2019,ODI # 4140
38,3,13,9,0,0,33.33,7,caught,1,,v South Africa,The Oval,30 May 2019,ODI # 4143
39,19,48,20,1,0,95.00,7,caught,2,,v Pakistan,Nottingham,3 Jun 2019,ODI # 4148
