,0,1,2,3,4,5,6,7,8,9,10,11,12,13
12,42,53,37,4,0,113.51,7,bowled,2,,v Australia,Southampton,16 Sep 2013,ODI # 3416
13,26*,38,20,1,1,130.00,7,not out,1,,v Sri Lanka,The Oval,22 May 2014,ODI # 3492
14,4,10,6,1,0,66.66,7,caught,2,,v Sri Lanka,Chester-le-Street,25 May 2014,ODI # 3493
15,DNB,-,-,-,-,-,-,-,2,,v Sri Lanka,Manchester,28 May 2014,ODI # 3494
16,121,102,74,11,4,163.51,7,run out,2,,v Sri Lanka,Lord's,31 May 2014,ODI # 3495
17,21,53,24,1,0,87.50,7,run out,1,,v Sri Lanka,Birmingham,3 Jun 2014,ODI # 3496
18,2,4,9,0,0,22.22,6,caught,2,,v India,Cardiff,27 Aug 2014,ODI # 3517
19,42,66,58,3,0,72.41,6,bowled,1,,v India,Nottingham,30 Aug 2014,ODI # 3520
20,11,37,24,0,0,45.83,6,lbw,1,,v India,Birmingham,2 Sep 2014,ODI # 3523
21,49,45,40,5,2,122.50,6,run out,1,,v India,Leeds,5 Sep 2014,ODI # 3525
22,129,105,77,13,5,167.53,6,caught,1,,v New Zealand,Birmingham,9 Jun 2015,ODI # 3654
23,41,42,38,4,1,107.89,6,caught,2,,v New Zealand,The Oval,12 Jun 2015,ODI # 3655
24,13,16,10,2,0,130.00,6,caught,1,,v New Zealand,Southampton,14 Jun 2015,ODI # 3656
25,DNB,-,-,-,-,-,-,-,2,,v New Zealand,Nottingham,17 Jun 2015,ODI # 3657
26,4,21,10,0,0,40.00,6,caught,2,,v Australia,Southampton,3 Sep 2015,ODI # 3680
27,0,5,3,0,0,0.00,6,lbw,2,,v Australia,Lord's,5 Sep 2015,ODI # 3681
28,93,145,99,6,1,93.93,6,caught,2,,v Sri Lanka,Nottingham,21 Jun 2016,ODI # 3751
29,DNB,-,-,-,-,-,-,-,2,,v Sri Lanka,Birmingham,24 Jun 2016,ODI # 3753
30,DNB,-,-,-,-,-,-,-,2,,v Sri Lanka,Bristol,26 Jun 2016,ODI # 3755
31,17*,13,8,2,0,212.50,6,not out,2,,v Sri Lanka,The Oval,29 Jun 2016,ODI # 3757
32,70,65,45,7,1,155.55,6,bowled,1,,v Sri Lanka,Cardiff,2 Jul 2016,ODI # 3758
33,DNB,-,-,-,-,-,-,-,2,,v Pakistan,Southampton,24 Aug 2016,ODI # 3770
34,4,11,5,0,0,80.00,6,run out,2,,v Pakistan,Lord's,27 Aug 2016,ODI # 3771
35,90*,65,51,7,7,176.47,4,not out,1,,v Pakistan,Nottingham,30 Aug 2016,ODI # 3773
36,7,8,7,1,0,100.00,6,caught,1,,v South Africa,Leeds,24 May 2017,ODI # 3872
37,65*,81,53,7,0,122.64,6,not out,1,,v South Africa,Southampton,27 May 2017,ODI # 3873
38,4,4,4,1,0,100.00,6,caught,1,,v South Africa,Lord's,29 May 2017,ODI # 3874
