,0,1,2,3,4,5,6,7,8,9,10,11
113,10.0,0,59,0,5.90,5,2,,v Netherlands,Amstelveen,17 Jun 2022,ODI # 4413
114,9.0,0,50,2,5.55,3,1,,v Netherlands,Amstelveen,19 Jun 2022,ODI # 4414
115,10.0,0,41,1,4.10,6,1,,v Netherlands,Amstelveen,22 Jun 2022,ODI # 4417
116,10.0,0,63,0,6.30,6,1,,v South Africa,Chester-le-Street,19 Jul 2022,ODI # 4434
117,6.0,1,29,3,4.83,4,2,,v South Africa,Manchester,22 Jul 2022,ODI # 4435
118,6.0,0,36,1,6.00,5,1,,v South Africa,Leeds,24 Jul 2022,ODI # 4437
119,10.0,0,57,3,5.70,4,1,,v Australia,Sydney,19 Nov 2022,ODI # 4477
120,10.0,0,55,1,5.50,5,1,,v South Africa,Bloemfontein,27 Jan 2023,ODI # 4512
121,10.0,0,72,2,7.20,6,2,,v South Africa,Bloemfontein,29 Jan 2023,ODI # 4513
122,10.0,0,68,3,6.80,4,2,,v South Africa,Kimberley,1 Feb 2023,ODI # 4514
123,9.0,0,47,2,5.22,5,1,,v Bangladesh,Mirpur,1 Mar 2023,ODI # 4525
124,10.0,0,45,4,4.50,6,2,,v Bangladesh,Mirpur,3 Mar 2023,ODI # 4528
125,5.0,0,21,2,4.20,6,1,,v Bangladesh,Chattogram,6 Mar 2023,ODI # 4531
126,8.0,0,70,1,8.75,4,2,,v New Zealand,Cardiff,8 Sep 2023,ODI # 4636
127,7.0,0,47,0,6.71,5,2,,v New Zealand,Ahmedabad,5 Oct 2023,ODI # 4658
128,10.0,0,42,1,4.20,5,2,,v Bangladesh,Dharamsala,10 Oct 2023,ODI # 4664
0,Overs,Mdns,Runs,Wkts,Econ,Pos,Inns,,Opposition,Ground,Start Date,
1,10.0,0,37,0,3.70,5,1,,v Australia,The Oval,4 Sep 2009,ODI # 2882
2,10.0,0,56,1,5.60,4,2,,v Australia,Lord's,12 Sep 2009,ODI # 2888
3,7.0,0,55,1,7.85,5,2,,v Australia,Nottingham,15 Sep 2009,ODI # 2890
4,10.0,0,55,4,5.50,4,2,,v New Zealand,Birmingham,9 Jun 2015,ODI # 3654
5,10.0,0,72,0,7.20,4,1,,v New Zealand,The Oval,12 Jun 2015,ODI # 3655
6,10.0,0,72,1,7.20,4,2,,v New Zealand,Southampton,14 Jun 2015,ODI # 3656
7,8.0,0,75,1,9.37,5,1,,v New Zealand,Nottingham,17 Jun 2015,ODI # 3657
