,0,1,2,3,4,5,6,7,8,9,10,11
20,7.0,0,47,1,6.71,1,2,,v Pakistan,Cardiff,4 Sep 2016,ODI # 3777
21,8.0,0,38,4,4.75,1,2,,v South Africa,Leeds,24 May 2017,ODI # 3872
22,2.0,1,4,0,2.00,1,1,,v Bangladesh,The Oval,1 Jun 2017,ODI # 3875
23,8.0,0,41,2,5.12,1,1,,v West Indies,Manchester,19 Sep 2017,ODI # 3911
24,TDNB,-,-,-,-,-,-,,v West Indies,Nottingham,21 Sep 2017,ODI # 3913
25,7.0,1,32,0,4.57,1,2,,v West Indies,Bristol,24 Sep 2017,ODI # 3915
26,10.0,0,71,3,7.10,1,1,,v West Indies,The Oval,27 Sep 2017,ODI # 3916
27,5.0,0,19,0,3.80,1,1,,v Pakistan,The Oval,8 May 2019,ODI # 4130
28,9.0,0,72,1,8.00,1,2,,v Pakistan,Southampton,11 May 2019,ODI # 4133
29,10.0,0,67,4,6.70,1,1,,v Pakistan,Bristol,14 May 2019,ODI # 4135
30,10.0,2,54,5,5.40,1,2,,v Pakistan,Leeds,19 May 2019,ODI # 4140
31,5.0,0,24,0,4.80,1,2,,v South Africa,The Oval,30 May 2019,ODI # 4143
32,8.0,1,71,3,8.87,1,1,,v Pakistan,Nottingham,3 Jun 2019,ODI # 4148
33,8.0,0,67,0,8.37,1,2,,v Bangladesh,Cardiff,8 Jun 2019,ODI # 4153
34,5.0,2,16,1,3.20,1,1,,v West Indies,Southampton,14 Jun 2019,ODI # 4158
35,9.0,0,41,0,4.55,1,2,,v Afghanistan,Manchester,18 Jun 2019,ODI # 4163
36,5.0,0,22,1,4.40,1,1,,v Sri Lanka,Leeds,21 Jun 2019,ODI # 4168
37,10.0,0,46,2,4.60,1,1,,v Australia,Lord's,25 Jun 2019,ODI # 4173
38,10.0,3,58,2,5.80,1,2,,v India,Birmingham,30 Jun 2019,ODI # 4179
39,8.0,0,44,1,5.50,1,2,,v New Zealand,Chester-le-Street,3 Jul 2019,ODI # 4183
40,8.0,0,20,3,2.50,1,1,,v Australia,Birmingham,11 Jul 2019,ODI # 4191
41,9.0,0,37,3,4.11,1,1,,v New Zealand,Lord's,14 Jul 2019,ODI # 4192
42,10.0,0,59,1,5.90,1,1,,v Australia,Manchester,11 Sep 2020,ODI # 4259
43,10.0,1,32,3,3.20,1,2,,v Australia,Manchester,13 Sep 2020,ODI # 4260
44,10.0,0,46,2,4.60,1,2,,v Australia,Manchester,16 Sep 2020,ODI # 4261
45,10.0,5,18,4,1.80,1,1,,v Sri Lanka,Chester-le-Street,29 Jun 2021,ODI # 4296
46,10.0,3,28,2,2.80,1,1,,v Sri Lanka,Bristol,4 Jul 2021,ODI # 4298
47,7.0,1,27,0,3.85,1,2,,v New Zealand,Cardiff,8 Sep 2023,ODI # 4636
48,8.0,0,31,3,3.87,1,2,,v New Zealand,The Oval,13 Sep 2023,ODI # 4643
0,Overs,Mdns,Runs,Wkts,Econ,Pos,Inns,,Opposition,Ground,Start Date,
