,0,1,2,3,4,5,6,7,8,9,10,11
106,DNB,-,-,-,-,-,2,,v New Zealand,Cardiff,8 Sep 2023,ODI # 4636
107,DNB,-,-,-,-,-,2,,v New Zealand,Southampton,10 Sep 2023,ODI # 4640
108,DNB,-,-,-,-,-,2,,v New Zealand,The Oval,13 Sep 2023,ODI # 4643
0,Overs,Mdns,Runs,Wkts,Econ,Pos,Inns,,Opposition,Ground,Start Date,
1,DNB,-,-,-,-,-,1,,v India,Chester-le-Street,3 Sep 2011,ODI # 3186
2,DNB,-,-,-,-,-,1,,v India,Southampton,6 Sep 2011,ODI # 3187
3,DNB,-,-,-,-,-,1,,v India,The Oval,9 Sep 2011,ODI # 3189
4,DNB,-,-,-,-,-,1,,v India,Lord's,11 Sep 2011,ODI # 3191
5,10.0,0,66,0,6.60,3,1,,v Australia,Manchester,8 Sep 2013,ODI # 3412
6,TDNB,-,-,-,-,-,-,,v Australia,Birmingham,11 Sep 2013,ODI # 3414
7,9.0,1,42,1,4.66,3,1,,v Australia,Cardiff,14 Sep 2013,ODI # 3415
8,10.0,0,61,5,6.10,3,1,,v Australia,Southampton,16 Sep 2013,ODI # 3416
9,7.0,0,54,0,7.71,4,1,,v India,Cardiff,27 Aug 2014,ODI # 3517
10,6.0,0,31,1,5.16,5,2,,v India,Nottingham,30 Aug 2014,ODI # 3520
11,7.0,0,47,3,6.71,6,2,,v India,Leeds,5 Sep 2014,ODI # 3525
12,4.0,0,28,0,7.00,5,2,,v New Zealand,Birmingham,9 Jun 2015,ODI # 3654
13,9.0,0,66,2,7.33,5,1,,v New Zealand,The Oval,12 Jun 2015,ODI # 3655
14,6.0,0,35,2,5.83,5,2,,v New Zealand,Southampton,14 Jun 2015,ODI # 3656
15,10.0,0,73,2,7.30,4,1,,v New Zealand,Nottingham,17 Jun 2015,ODI # 3657
16,10.0,0,52,3,5.20,4,1,,v New Zealand,Chester-le-Street,20 Jun 2015,ODI # 3659
17,6.0,0,38,0,6.33,6,1,,v Australia,Southampton,3 Sep 2015,ODI # 3680
18,9.0,0,60,3,6.66,4,1,,v Australia,Lord's,5 Sep 2015,ODI # 3681
19,2.0,0,6,0,3.00,6,2,,v Australia,Manchester,8 Sep 2015,ODI # 3682
20,5.0,0,25,0,5.00,4,1,,v Australia,Leeds,11 Sep 2015,ODI # 3683
21,DNB,-,-,-,-,-,2,,v Australia,Manchester,13 Sep 2015,ODI # 3684
22,DNB,-,-,-,-,-,1,,v Pakistan,Southampton,24 Aug 2016,ODI # 3770
23,DNB,-,-,-,-,-,1,,v Pakistan,Lord's,27 Aug 2016,ODI # 3771
24,4.0,0,14,1,3.50,4,2,,v Pakistan,Nottingham,30 Aug 2016,ODI # 3773
25,4.0,0,15,0,3.75,3,1,,v Pakistan,Leeds,1 Sep 2016,ODI # 3775
26,8.0,0,47,0,5.87,4,2,,v Pakistan,Cardiff,4 Sep 2016,ODI # 3777
27,2.0,0,14,0,7.00,5,2,,v South Africa,Leeds,24 May 2017,ODI # 3872
28,3.0,0,12,1,4.00,3,2,,v South Africa,Southampton,27 May 2017,ODI # 3873
29,7.0,0,42,1,6.00,4,1,,v Bangladesh,The Oval,1 Jun 2017,ODI # 3875
30,8.0,0,46,1,5.75,4,2,,v New Zealand,Cardiff,6 Jun 2017,ODI # 3880
31,8.0,0,61,1,7.62,4,1,,v Australia,Birmingham,10 Jun 2017,ODI # 3885
32,3.1,0,38,0,12.00,3,2,,v Pakistan,Cardiff,14 Jun 2017,ODI # 3889
33,9.0,0,43,3,4.77,6,1,,v West Indies,Manchester,19 Sep 2017,ODI # 3911
34,TDNB,-,-,-,-,-,-,,v West Indies,Nottingham,21 Sep 2017,ODI # 3913
35,4.0,0,25,0,6.25,5,2,,v West Indies,Bristol,24 Sep 2017,ODI # 3915
36,4.0,0,27,0,6.75,5,2,,v India,Nottingham,12 Jul 2018,ODI # 4014
37,5.0,0,29,0,5.80,4,2,,v India,Lord's,14 Jul 2018,ODI # 4016
38,6.0,0,43,0,7.16,5,1,,v India,Leeds,17 Jul 2018,ODI # 4018
39,3.0,0,13,0,4.33,4,1,,v Pakistan,The Oval,8 May 2019,ODI # 4130
40,2.0,0,15,0,7.50,6,2,,v Pakistan,Southampton,11 May 2019,ODI # 4133
41,4.0,0,34,0,8.50,6,1,,v Pakistan,Bristol,14 May 2019,ODI # 4135
42,4.0,0,22,0,5.50,6,1,,v Pakistan,Nottingham,17 May 2019,ODI # 4138
43,4.0,0,28,0,7.00,4,2,,v Pakistan,Leeds,19 May 2019,ODI # 4140
44,2.5,0,12,2,4.23,6,2,,v South Africa,The Oval,30 May 2019,ODI # 4143
45,7.0,0,43,0,6.14,5,1,,v Pakistan,Nottingham,3 Jun 2019,ODI # 4148
46,6.0,1,23,3,3.83,6,2,,v Bangladesh,Cardiff,8 Jun 2019,ODI # 4153
47,4.0,0,25,0,6.25,5,1,,v West Indies,Southampton,14 Jun 2019,ODI # 4158
48,4.0,0,12,0,3.00,5,2,,v Afghanistan,Manchester,18 Jun 2019,ODI # 4163
49,5.0,0,16,0,3.20,4,1,,v Sri Lanka,Leeds,21 Jun 2019,ODI # 4168
50,6.0,0,29,1,4.83,4,1,,v Australia,Lord's,25 Jun 2019,ODI # 4173
51,4.0,0,34,0,8.50,6,2,,v India,Birmingham,30 Jun 2019,ODI # 4179
52,5.0,0,10,1,2.00,7,2,,v New Zealand,Chester-le-Street,3 Jul 2019,ODI # 4183
53,4.0,0,22,0,5.50,3,1,,v Australia,Birmingham,11 Jul 2019,ODI # 4191
54,3.0,0,20,0,6.66,6,1,,v New Zealand,Lord's,14 Jul 2019,ODI # 4192
55,1.0,0,6,0,6.00,6,1,,v Pakistan,Cardiff,8 Jul 2021,ODI # 4299
56,DNB,-,-,-,-,-,2,,v Pakistan,Lord's,10 Jul 2021,ODI # 4300
57,4.0,0,31,0,7.75,5,1,,v Pakistan,Birmingham,13 Jul 2021,ODI # 4303
58,1.0,0,1,0,1.00,5,2,,v India,The Oval,12 Jul 2022,ODI # 4424
59,DNB,-,-,-,-,-,2,,v India,Lord's,14 Jul 2022,ODI # 4428
60,2.0,0,14,0,7.00,6,2,,v India,Manchester,17 Jul 2022,ODI # 4433
61,5.0,0,44,0,8.80,5,1,,v South Africa,Chester-le-Street,19 Jul 2022,ODI # 4434
62,DNB,-,-,-,-,-,2,,v New Zealand,Cardiff,8 Sep 2023,ODI # 4636
63,DNB,-,-,-,-,-,2,,v New Zealand,Southampton,10 Sep 2023,ODI # 4640
64,DNB,-,-,-,-,-,2,,v New Zealand,The Oval,13 Sep 2023,ODI # 4643
0,Overs,Mdns,Runs,Wkts,Econ,Pos,Inns,,Opposition,Ground,Start Date,
1,DNB,-,-,-,-,-,2,,v Ireland,Dublin,25 Aug 2011,ODI # 3185
2,10.0,0,51,0,5.10,4,1,,v Ireland,Dublin (Malahide),3 Sep 2013,ODI # 3409
3,10.0,0,64,1,6.40,4,2,,v Australia,Melbourne,12 Jan 2014,ODI # 3454
4,10.0,0,74,1,7.40,4,2,,v Australia,Brisbane,17 Jan 2014,ODI # 3455
5,3.0,0,23,1,7.66,6,2,,v Australia,Sydney,19 Jan 2014,ODI # 3457
6,9.0,1,38,4,4.22,6,2,,v Australia,Perth,24 Jan 2014,ODI # 3461
7,10.0,0,43,3,4.30,5,1,,v Australia,Adelaide,26 Jan 2014,ODI # 3463
8,DNB,-,-,-,-,-,1,,v West Indies,North Sound,28 Feb 2014,ODI # 3477
9,2.0,0,13,0,6.50,8,1,,v West Indies,North Sound,2 Mar 2014,ODI # 3480
10,4.0,0,21,0,5.25,7,2,,v West Indies,North Sound,5 Mar 2014,ODI # 3484
11,4.0,0,36,0,9.00,4,1,,v Sri Lanka,Colombo (RPS),26 Nov 2014,ODI # 3554
12,2.0,0,28,0,14.00,6,1,,v Sri Lanka,Hambantota,3 Dec 2014,ODI # 3561
13,2.0,0,21,0,10.50,7,2,,v Sri Lanka,Colombo (RPS),7 Dec 2014,ODI # 3563
14,5.0,0,31,0,6.20,6,2,,v South Africa,Bloemfontein,3 Feb 2016,ODI # 3732
15,9.0,0,54,2,6.00,3,1,,v South Africa,Gqeberha,6 Feb 2016,ODI # 3734
16,8.2,0,54,0,6.48,3,2,,v South Africa,Centurion,9 Feb 2016,ODI # 3736
17,10.0,0,45,2,4.50,4,2,,v South Africa,Johannesburg,12 Feb 2016,ODI # 3737
18,5.0,0,34,0,6.80,4,2,,v South Africa,Cape Town,14 Feb 2016,ODI # 3738
19,5.0,0,37,0,7.40,4,2,,v Bangladesh,Mirpur,7 Oct 2016,ODI # 3791
20,6.0,1,22,1,3.66,5,1,,v Bangladesh,Mirpur,9 Oct 2016,ODI # 3793
21,5.0,0,24,1,4.80,5,1,,v Bangladesh,Chattogram,12 Oct 2016,ODI # 3794
22,10.0,0,73,2,7.30,4,2,,v India,Pune,15 Jan 2017,ODI # 3819
23,9.0,0,79,0,8.77,5,1,,v India,Cuttack,19 Jan 2017,ODI # 3821
24,10.0,0,63,3,6.30,5,2,,v India,Eden Gardens,22 Jan 2017,ODI # 3824
25,DNB,-,-,-,-,-,2,,v West Indies,North Sound,3 Mar 2017,ODI # 3845
26,5.0,0,29,1,5.80,4,1,,v West Indies,North Sound,5 Mar 2017,ODI # 3848
27,7.0,2,27,1,3.85,3,2,,v West Indies,Bridgetown,9 Mar 2017,ODI # 3849
28,8.0,0,43,2,5.37,4,2,,v New Zealand,Hamilton,25 Feb 2018,ODI # 3980
29,8.0,0,42,2,5.25,6,1,,v New Zealand,Mount Maunganui,28 Feb 2018,ODI # 3981
30,6.0,0,27,0,4.50,4,2,,v New Zealand,Wellington,3 Mar 2018,ODI # 3982
31,7.0,0,45,1,6.42,5,2,,v New Zealand,Dunedin,7 Mar 2018,ODI # 3989
32,4.0,0,23,0,5.75,3,1,,v New Zealand,Christchurch,10 Mar 2018,ODI # 3992
33,TDNB,-,-,-,-,-,-,,v Sri Lanka,Dambulla,10 Oct 2018,ODI # 4052
34,DNB,-,-,-,-,-,2,,v Sri Lanka,Dambulla,13 Oct 2018,ODI # 4053
35,4.0,0,21,0,5.25,6,1,,v Sri Lanka,Pallekele,17 Oct 2018,ODI # 4054
36,4.0,0,27,0,6.75,6,1,,v Sri Lanka,Pallekele,20 Oct 2018,ODI # 4055
37,5.0,0,34,0,6.80,7,1,,v Sri Lanka,Colombo (RPS),23 Oct 2018,ODI # 4058
38,8.0,0,37,3,4.62,5,1,,v West Indies,Bridgetown,20 Feb 2019,ODI # 4096
39,10.0,1,62,1,6.20,5,1,,v West Indies,Bridgetown,22 Feb 2019,ODI # 4097
40,8.0,0,77,1,9.62,4,2,,v West Indies,St George's,27 Feb 2019,ODI # 4099
41,DNB,-,-,-,-,-,2,,v West Indies,Gros Islet,2 Mar 2019,ODI # 4103
42,8.0,1,34,3,4.25,4,1,,v India,Pune,23 Mar 2021,ODI # 4281
43,5.0,0,42,0,8.40,4,1,,v India,Pune,26 Mar 2021,ODI # 4283
44,7.0,0,45,1,6.42,4,1,,v India,Pune,28 Mar 2021,ODI # 4284
