,0,1,2,3,4,5,6,7,8,9,10,11
86,10.0,0,55,2,5.50,4,1,,v Sri Lanka,Pallekele,20 Oct 2018,ODI # 4055
87,8.0,0,57,2,7.12,4,1,,v Sri Lanka,Colombo (RPS),23 Oct 2018,ODI # 4058
88,10.0,0,85,0,8.50,3,1,,v West Indies,Bridgetown,20 Feb 2019,ODI # 4096
89,7.0,0,51,0,7.28,3,1,,v West Indies,Bridgetown,22 Feb 2019,ODI # 4097
90,TDNB,-,-,-,-,-,-,,v West Indies,St George's,25 Feb 2019,ODI # 4098
91,2.0,0,31,0,15.50,6,2,,v West Indies,St George's,27 Feb 2019,ODI # 4099
92,DNB,-,-,-,-,-,2,,v West Indies,Gros Islet,2 Mar 2019,ODI # 4103
93,10.0,0,66,1,6.60,3,2,,v Pakistan,Southampton,11 May 2019,ODI # 4133
94,6.0,0,32,0,5.33,3,1,,v Pakistan,Bristol,14 May 2019,ODI # 4135
95,4.0,0,30,0,7.50,7,1,,v Pakistan,Nottingham,17 May 2019,ODI # 4138
96,10.0,0,63,0,6.30,5,2,,v Pakistan,Leeds,19 May 2019,ODI # 4140
97,10.0,0,63,1,6.30,4,2,,v South Africa,The Oval,30 May 2019,ODI # 4143
98,10.0,0,50,3,5.00,3,1,,v Pakistan,Nottingham,3 Jun 2019,ODI # 4148
99,7.0,0,35,0,5.00,3,2,,v Afghanistan,Manchester,18 Jun 2019,ODI # 4163
100,10.0,0,40,0,4.00,5,1,,v Sri Lanka,Leeds,21 Jun 2019,ODI # 4168
101,6.0,0,42,1,7.00,5,1,,v Australia,Lord's,25 Jun 2019,ODI # 4173
102,10.0,0,42,1,4.20,5,1,,v South Africa,Johannesburg,9 Feb 2020,ODI # 4242
103,10.0,0,37,0,3.70,5,1,,v Ireland,Southampton,30 Jul 2020,ODI # 4256
104,8.0,0,27,0,3.37,3,1,,v Ireland,Southampton,1 Aug 2020,ODI # 4257
105,7.0,0,51,0,7.28,4,2,,v Ireland,Southampton,4 Aug 2020,ODI # 4258
106,10.0,0,59,0,5.90,4,1,,v Australia,Manchester,11 Sep 2020,ODI # 4259
107,3.0,0,28,0,9.33,6,1,,v India,Pune,23 Mar 2021,ODI # 4281
108,10.0,0,47,0,4.70,5,1,,v India,Pune,26 Mar 2021,ODI # 4283
109,7.0,0,39,1,5.57,6,1,,v India,Pune,28 Mar 2021,ODI # 4284
110,2.0,0,5,1,2.50,6,1,,v Sri Lanka,Chester-le-Street,29 Jun 2021,ODI # 4296
111,DNB,-,-,-,-,-,1,,v Sri Lanka,The Oval,1 Jul 2021,ODI # 4297
112,DNB,-,-,-,-,-,1,,v Sri Lanka,Bristol,4 Jul 2021,ODI # 4298
113,10.0,0,57,3,5.70,4,2,,v Netherlands,Amstelveen,17 Jun 2022,ODI # 4413
114,4.0,0,30,0,7.50,5,1,,v Netherlands,Amstelveen,19 Jun 2022,ODI # 4414
115,DNB,-,-,-,-,-,1,,v Netherlands,Amstelveen,22 Jun 2022,ODI # 4417
116,2.0,0,9,0,4.50,6,2,,v India,The Oval,12 Jul 2022,ODI # 4424
117,4.0,0,30,1,7.50,5,2,,v India,Lord's,14 Jul 2022,ODI # 4428
118,8.0,0,33,0,4.12,4,2,,v India,Manchester,17 Jul 2022,ODI # 4433
119,8.0,0,47,1,5.87,3,1,,v South Africa,Chester-le-Street,19 Jul 2022,ODI # 4434
120,4.4,1,22,2,4.71,5,2,,v South Africa,Manchester,22 Jul 2022,ODI # 4435
121,7.4,0,42,0,5.47,3,1,,v South Africa,Leeds,24 Jul 2022,ODI # 4437
122,4.0,0,24,1,6.00,3,1,,v Australia,Sydney,19 Nov 2022,ODI # 4477
123,DNB,-,-,-,-,-,1,,v Australia,Melbourne,22 Nov 2022,ODI # 4480
