,0,1,2,3,4,5,6,7,8,9,10,11,12,13
82,13,-,24,0,0,54.16,6,caught,1,,v West Indies,Gros Islet,11 Jun 2017,ODI # 3887
83,TDNB,-,-,-,-,-,-,-,-,,v West Indies,Gros Islet,14 Jun 2017,ODI # 3890
84,0,-,4,0,0,0.00,6,run out,1,,v Ireland,Sharjah,5 Dec 2017,ODI # 3935
85,29,-,26,3,0,111.53,6,bowled,2,,v Ireland,Sharjah,7 Dec 2017,ODI # 3937
86,1,-,5,0,0,20.00,6,caught,1,,v Ireland,Sharjah,10 Dec 2017,ODI # 3940
87,DNB,-,-,-,-,-,-,-,1,,v Zimbabwe,Sharjah,9 Feb 2018,ODI # 3972
88,31,-,28,3,2,110.71,7,bowled,2,,v Zimbabwe,Sharjah,11 Feb 2018,ODI # 3974
89,18*,-,24,1,1,75.00,5,not out,2,,v Zimbabwe,Sharjah,13 Feb 2018,ODI # 3975
90,DNB,-,-,-,-,-,-,-,2,,v Zimbabwe,Sharjah,16 Feb 2018,ODI # 3977
91,9,-,11,1,0,81.81,7,caught,1,,v Zimbabwe,Sharjah,19 Feb 2018,ODI # 3979
92,92,104,82,7,3,112.19,5,run out,1,,v Scotland,Bulawayo,4 Mar 2018,ODI # 3983
93,51,81,56,4,0,91.07,5,stumped,2,,v Zimbabwe,Bulawayo,6 Mar 2018,ODI # 3988
94,38,103,63,1,0,60.31,5,run out,2,,v Hong Kong,Bulawayo,8 Mar 2018,ODI # 3990
95,31,55,54,2,0,57.40,5,caught,2,,v West Indies,Harare,15 Mar 2018,ODI # 3997
96,6,20,11,0,0,54.54,6,caught,2,,v U.A.E.,Harare,20 Mar 2018,ODI # 4003
97,12,36,24,0,0,50.00,5,caught,2,,v Ireland,Harare,23 Mar 2018,ODI # 4006
98,27*,-,12,0,3,225.00,5,not out,2,,v West Indies,Harare,25 Mar 2018,ODI # 4007
99,1,8,2,0,0,50.00,7,caught,1,,v Ireland,Belfast,27 Aug 2018,ODI # 4032
100,13,13,12,1,0,108.33,7,caught,1,,v Ireland,Belfast,29 Aug 2018,ODI # 4033
101,DNB,-,-,-,-,-,-,-,2,,v Ireland,Belfast,31 Aug 2018,ODI # 4035
102,15,-,12,0,1,125.00,6,caught,1,,v Sri Lanka,Abu Dhabi,17 Sep 2018,ODI # 4038
103,10,-,24,0,0,41.66,7,lbw,1,,v Bangladesh,Abu Dhabi,20 Sep 2018,ODI # 4041
104,7,-,5,1,0,140.00,6,caught,1,,v Pakistan,Abu Dhabi,21 Sep 2018,ODI # 4043
105,38,-,28,2,2,135.71,6,caught,2,,v Bangladesh,Abu Dhabi,23 Sep 2018,ODI # 4045
106,64,-,56,3,4,114.28,7,caught,1,,v India,Dubai (DSC),25 Sep 2018,ODI # 4046
107,DNB,-,-,-,-,-,-,-,2,,v Ireland,Dehradun,28 Feb 2019,ODI # 4100
108,24,-,20,0,2,120.00,6,caught,1,,v Ireland,Dehradun,2 Mar 2019,ODI # 4101
109,2,-,4,0,0,50.00,8,caught,1,,v Ireland,Dehradun,5 Mar 2019,ODI # 4105
110,64,-,85,6,0,75.29,8,caught,1,,v Ireland,Dehradun,8 Mar 2019,ODI # 4108
111,40,-,70,1,1,57.14,6,caught,1,,v Ireland,Dehradun,10 Mar 2019,ODI # 4110
112,27,41,25,2,2,108.00,6,caught,2,,v Ireland,Belfast,19 May 2019,ODI # 4139
113,7,28,22,0,0,31.81,5,run out,1,,v Australia,Bristol,1 Jun 2019,ODI # 4146
114,11,21,16,1,0,68.75,5,bowled,2,,v Sri Lanka,Cardiff,4 Jun 2019,ODI # 4149
115,9,42,24,0,0,37.50,6,caught,1,,v New Zealand,Taunton,8 Jun 2019,ODI # 4154
116,1,6,2,0,0,50.00,6,bowled,1,,v South Africa,Cardiff,15 Jun 2019,ODI # 4160
117,9,8,7,0,1,128.57,6,caught,2,,v England,Manchester,18 Jun 2019,ODI # 4163
118,52,105,55,4,1,94.54,6,caught,2,,v India,Southampton,22 Jun 2019,ODI # 4169
119,0,3,2,0,0,0.00,5,bowled,2,,v Bangladesh,Southampton,24 Jun 2019,ODI # 4172
120,16,53,33,0,0,48.48,6,caught,1,,v Pakistan,Leeds,29 Jun 2019,ODI # 4177
121,2,11,6,0,0,33.33,6,caught,2,,v West Indies,Leeds,4 Jul 2019,ODI # 4184
122,1,-,14,0,0,7.14,7,caught,1,,v West Indies,Lucknow,6 Nov 2019,ODI # 4213
123,32,-,38,5,0,84.21,7,lbw,2,,v West Indies,Lucknow,9 Nov 2019,ODI # 4214
