,0,1,2,3,4,5,6,7,8,9,10,11,12,13
73,2,11,5,0,0,40.00,7,run out,1,,v West Indies,Port of Spain,5 Jul 2013,ODI # 3383
74,DNB,-,-,-,-,-,-,-,1,,v Sri Lanka,Port of Spain,9 Jul 2013,ODI # 3387
75,5,15,14,0,0,35.71,7,lbw,2,,v Sri Lanka,Port of Spain,11 Jul 2013,ODI # 3388
76,DNB,-,-,-,-,-,-,-,2,,v Zimbabwe,Harare,24 Jul 2013,ODI # 3395
77,15,28,22,1,0,68.18,7,caught,1,,v Zimbabwe,Harare,26 Jul 2013,ODI # 3397
78,DNB,-,-,-,-,-,-,-,2,,v Zimbabwe,Harare,28 Jul 2013,ODI # 3399
79,DNB,-,-,-,-,-,-,-,2,,v Zimbabwe,Bulawayo,1 Aug 2013,ODI # 3402
80,48*,85,77,4,2,62.33,4,not out,2,,v Zimbabwe,Bulawayo,3 Aug 2013,ODI # 3403
81,11,22,18,1,0,61.11,7,caught,2,,v Australia,Pune,13 Oct 2013,ODI # 3419
82,DNB,-,-,-,-,-,-,-,2,,v Australia,Jaipur,16 Oct 2013,ODI # 3420
83,2,9,4,0,0,50.00,7,caught,1,,v Australia,Mohali,19 Oct 2013,ODI # 3421
84,DNB,-,-,-,-,-,-,-,2,,v Australia,Ranchi,23 Oct 2013,ODI # 3422
85,DNB,-,-,-,-,-,-,-,2,,v Australia,Nagpur,30 Oct 2013,ODI # 3424
86,0*,2,0,0,0,-,7,not out,1,,v Australia,Bengaluru,2 Nov 2013,ODI # 3428
87,DNB,-,-,-,-,-,-,-,2,,v West Indies,Kochi,21 Nov 2013,ODI # 3436
88,10,27,20,0,0,50.00,7,bowled,1,,v West Indies,Visakhapatnam,24 Nov 2013,ODI # 3437
89,2*,16,11,0,0,18.18,7,not out,2,,v West Indies,Kanpur,27 Nov 2013,ODI # 3439
90,29,36,30,6,0,96.66,7,bowled,2,,v South Africa,Johannesburg,5 Dec 2013,ODI # 3442
91,26,63,34,1,1,76.47,7,caught,2,,v South Africa,Durban,8 Dec 2013,ODI # 3443
92,TDNB,-,-,-,-,-,-,-,-,,v South Africa,Centurion,11 Dec 2013,ODI # 3444
93,0,2,3,0,0,0.00,7,caught,2,,v New Zealand,Napier,19 Jan 2014,ODI # 3456
94,12,20,8,0,1,150.00,7,bowled,2,,v New Zealand,Hamilton,22 Jan 2014,ODI # 3458
95,66*,77,45,5,4,146.66,8,not out,2,,v New Zealand,Auckland,25 Jan 2014,ODI # 3462
96,62*,78,54,8,2,114.81,7,not out,1,,v New Zealand,Hamilton,28 Jan 2014,ODI # 3465
97,5,7,6,1,0,83.33,8,caught,2,,v New Zealand,Wellington,31 Jan 2014,ODI # 3467
98,DNB,-,-,-,-,-,-,-,2,,v Bangladesh,Fatullah,26 Feb 2014,ODI # 3474
99,22*,48,27,0,1,81.48,7,not out,1,,v Sri Lanka,Fatullah,28 Feb 2014,ODI # 3476
100,52*,62,49,4,2,106.12,7,not out,1,,v Pakistan,Mirpur,2 Mar 2014,ODI # 3479
101,DNB,-,-,-,-,-,-,-,2,,v Afghanistan,Mirpur,5 Mar 2014,ODI # 3483
102,9*,20,11,0,0,81.81,7,not out,1,,v England,Cardiff,27 Aug 2014,ODI # 3517
103,12*,10,9,1,0,133.33,6,not out,2,,v England,Nottingham,30 Aug 2014,ODI # 3520
104,DNB,-,-,-,-,-,-,-,2,,v England,Birmingham,2 Sep 2014,ODI # 3523
105,87,87,68,9,2,127.94,7,bowled,2,,v England,Leeds,5 Sep 2014,ODI # 3525
106,33*,80,36,2,1,91.66,7,not out,2,,v West Indies,Kochi,8 Oct 2014,ODI # 3531
107,6,21,16,0,0,37.50,7,bowled,1,,v West Indies,Delhi,11 Oct 2014,ODI # 3533
108,2,4,2,0,0,100.00,6,caught,1,,v West Indies,Dharamsala,17 Oct 2014,ODI # 3535
109,1*,-,1,0,0,100.00,6,not out,2,,v Sri Lanka,Ahmedabad,6 Nov 2014,ODI # 3540
110,DNB,-,-,-,-,-,-,-,1,,v Australia,Sydney,26 Jan 2015,ODI # 3592
111,5,18,9,0,0,55.55,8,caught,1,,v England,Perth,30 Jan 2015,ODI # 3595
112,3,7,5,0,0,60.00,6,bowled,1,,v Pakistan,Adelaide,15 Feb 2015,ODI # 3602
113,2,4,4,0,0,50.00,7,run out,1,,v South Africa,Melbourne,22 Feb 2015,ODI # 3610
114,DNB,-,-,-,-,-,-,-,2,,v U.A.E.,Perth,28 Feb 2015,ODI # 3618
115,13,31,23,2,0,56.52,7,caught,2,,v West Indies,Perth,6 Mar 2015,ODI # 3625
116,DNB,-,-,-,-,-,-,-,2,,v Ireland,Hamilton,10 Mar 2015,ODI # 3631
117,DNB,-,-,-,-,-,-,-,2,,v Zimbabwe,Auckland,14 Mar 2015,ODI # 3636
118,23*,15,10,4,0,230.00,7,not out,1,,v Bangladesh,Melbourne,19 Mar 2015,ODI # 3641
119,16,23,17,2,0,94.11,7,run out,2,,v Australia,Sydney,26 Mar 2015,ODI # 3645
120,32,56,42,2,0,76.19,7,caught,2,,v Bangladesh,Mirpur,18 Jun 2015,ODI # 3658
121,19,42,26,1,0,73.07,7,bowled,1,,v Bangladesh,Mirpur,21 Jun 2015,ODI # 3660
122,10*,9,5,1,0,200.00,5,not out,1,,v Australia,Perth,12 Jan 2016,ODI # 3723
